2026-07-30 23:26:41,531 : INFO : Running Process Information
2026-07-30 23:26:41,612 : INFO : Name : chrome.exe | PID : 18852 | User : DESKTOP-BESPAPU\DELL
2026-07-30 23:26:41,612 : INFO : Name : msedgewebview2.exe | PID : 18888 | User : DESKTOP-BESPAPU\DELL
2026-07-30 23:26:41,612 : INFO : Name : conhost.exe | PID : 19168 | User : None
2026-07-30 23:26:41,613 : INFO : Name : UserOOBEBroker.exe | PID : 19220 | User : DESKTOP-BESPAPU\DELL
2026-07-30 23:26:41,613 : INFO : Name : msedgewebview2.exe | PID : 19240 | User : DESKTOP-BESPAPU\DELL
2026-07-30 23:26:41,613 : INFO : Name : conhost.exe | PID : 19368 | User : DESKTOP-BESPAPU\DELL
2026-07-30 23:26:41,613 : INFO : Name : svchost.exe | PID : 19488 | User : None
2026-07-30 23:26:41,613 : INFO : Name : LockApp.exe | PID : 19600 | User : DESKTOP-BESPAPU\DELL
2026-07-30 23:26:41,614 : INFO : Name : msdtc.exe | PID : 19616 | User : None
2026-07-30 23:26:41,614 : INFO : Name : Code.exe | PID : 19836 | User : DESKTOP-BESPAPU\DELL
2026-07-30 23:26:41,614 : INFO : Name : ZVMOUNT.EXE | PID : 19856 | User : DESKTOP-BESPAPU\DELL
2026-07-30 23:26:41,614 : INFO : Name : winlogon.exe | PID : 19944 | User : None
2026-07-30 23:26:41,615 : INFO : Name : Dell.D3.WinSvc.exe | PID : 19952 | User : None
2026-07-30 23:26:41,615 : INFO : Name : svchost.exe | PID : 19980 | User : None
2026-07-30 23:26:41,615 : INFO : Name : explorer.exe | PID : 20340 | User : DESKTOP-BESPAPU\DELL
2026-07-30 23:26:41,615 : INFO : Name : chrome.exe | PID : 20360 | User : DESKTOP-BESPAPU\DELL
2026-07-30 23:26:41,616 : INFO : Name : Code.exe | PID : 20384 | User : DESKTOP-BESPAPU\DELL
2026-07-30 23:26:41,616 : INFO : Name : msedgewebview2.exe | PID : 20532 | User : DESKTOP-BESPAPU\DELL
2026-07-30 23:26:41,616 : INFO : Name : chrome.exe | PID : 20672 | User : DESKTOP-BESPAPU\DELL
2026-07-30 23:26:41,617 : INFO : Name : fontdrvhost.exe | PID : 20680 | User : None
2026-07-30 23:26:41,617 : INFO : Name : ChatGPT Classic.exe | PID : 20708 | User : DESKTOP-BESPAPU\DELL
2026-07-30 23:26:41,617 : INFO : Name : svchost.exe | PID : 20936 | User : None
2026-07-30 23:26:41,618 : INFO : Name : msedgewebview2.exe | PID : 21012 | User : DESKTOP-BESPAPU\DELL
2026-07-30 23:26:41,618 : INFO : Name : CrossDeviceResume.exe | PID : 21084 | User : DESKTOP-BESPAPU\DELL
2026-07-30 23:26:41,619 : INFO : Name : ms-teams.exe | PID : 21200 | User : DESKTOP-BESPAPU\DELL
2026-07-30 23:26:41,619 : INFO : Name : chrome.exe | PID : 21484 | User : DESKTOP-BESPAPU\DELL
2026-07-30 23:26:41,620 : INFO : Name : node.exe | PID : 21524 | User : DESKTOP-BESPAPU\DELL
2026-07-30 23:26:41,620 : INFO : Name : WindowsTerminal.exe | PID : 21648 | User : DESKTOP-BESPAPU\DELL
2026-07-30 23:26:41,621 : INFO : Name : msedgewebview2.exe | PID : 21712 | User : DESKTOP-BESPAPU\DELL
2026-07-30 23:26:41,621 : INFO : Name : msedgewebview2.exe | PID : 21820 | User : DESKTOP-BESPAPU\DELL
2026-07-30 23:26:41,621 : INFO : Name : ChatGPT Classic.exe | PID : 21832 | User : DESKTOP-BESPAPU\DELL
2026-07-30 23:26:41,622 : INFO : Name : SearchHost.exe | PID : 22100 | User : DESKTOP-BESPAPU\DELL
2026-07-30 23:26:41,622 : INFO : Name : svchost.exe | PID : 22324 | User : DESKTOP-BESPAPU\DELL
2026-07-30 23:26:41,622 : INFO : Name : Code.exe | PID : 22404 | User : DESKTOP-BESPAPU\DELL
2026-07-30 23:26:41,623 : INFO : Name : AppActions.exe | PID : 22452 | User : DESKTOP-BESPAPU\DELL
2026-07-30 23:26:41,623 : INFO : Name : csrss.exe | PID : 22480 | User : None
2026-07-30 23:26:41,623 : INFO : Name : chrome.exe | PID : 22624 | User : DESKTOP-BESPAPU\DELL
2026-07-30 23:26:41,623 : INFO : Name : Code.exe | PID : 22952 | User : DESKTOP-BESPAPU\DELL
2026-07-30 23:26:41,623 : INFO : Name : CCXProcess.exe | PID : 23000 | User : DESKTOP-BESPAPU\DELL
